date,close,open,high,low,change_pct
2001-10-10,1081.0,1055.3,1081.6,1052.7,2.29
2001-10-11,1097.4,1081.0,1099.2,1081.0,1.52
2001-10-12,1091.7,1088.4,1097.4,1072.2,-0.52
2001-10-15,1090.0,1083.4,1091.7,1078.2,-0.16
2001-10-16,1097.5,1093.7,1101.7,1087.1,0.69
2001-10-17,1077.1,1107.6,1107.1,1076.6,-1.86
2001-10-18,1068.6,1074.4,1077.9,1064.5,-0.79
2001-10-19,1073.5,1066.6,1075.5,1057.2,0.46
2001-10-22,1089.9,1073.5,1090.6,1070.3,1.53
2001-10-23,1084.8,1093.9,1099.0,1081.5,-0.47
2001-10-24,1085.2,1085.2,1090.3,1080.0,0.04
2001-10-25,1100.1,1072.7,1100.1,1065.6,1.37
2001-10-26,1104.6,1096.2,1110.6,1094.2,0.41
2001-10-29,1078.3,1099.8,1104.6,1078.3,-2.38
2001-10-30,1059.8,1078.3,1078.3,1053.6,-1.72
2001-10-31,1059.8,1066.4,1074.8,1057.5,0.0
2001-11-01,1084.1,1063.1,1085.6,1054.3,2.29
2001-11-02,1087.2,1080.5,1089.6,1075.6,0.29
2001-11-05,1102.8,1087.2,1106.7,1087.2,1.43
2001-11-06,1118.9,1102.8,1119.7,1095.4,1.46
2001-11-07,1115.8,1118.9,1126.6,1113.0,-0.28
2001-11-08,1118.5,1115.8,1135.8,1115.4,0.24
2001-11-09,1120.3,1117.6,1123.0,1111.1,0.16
2001-11-12,1118.3,1112.7,1121.7,1098.3,-0.18
2001-11-13,1139.1,1118.3,1139.1,1118.3,1.86
2001-11-14,1141.2,1146.3,1148.3,1132.9,0.18
2001-11-15,1142.2,1141.2,1146.5,1135.1,0.09
2001-11-16,1138.7,1142.2,1143.5,1129.9,-0.31
2001-11-19,1151.1,1143.9,1151.1,1138.7,1.09
2001-11-20,1142.7,1149.0,1152.5,1142.2,-0.73
2001-11-21,1137.0,1140.2,1142.7,1129.8,-0.5
2001-11-23,1150.3,1137.0,1151.0,1135.9,1.17
2001-11-26,1157.4,1150.3,1157.9,1146.2,0.62
2001-11-27,1149.5,1152.1,1163.4,1140.8,-0.68
2001-11-28,1128.5,1143.1,1149.5,1128.3,-1.83
2001-11-29,1140.2,1131.0,1140.4,1125.5,1.04
2001-11-30,1139.5,1140.0,1143.6,1135.9,-0.06
2001-12-03,1129.9,1139.5,1139.5,1125.8,-0.84
2001-12-04,1144.8,1134.5,1144.8,1128.9,1.32
2001-12-05,1170.3,1151.4,1173.6,1143.8,2.23
2001-12-06,1167.1,1168.1,1173.3,1164.4,-0.27
2001-12-07,1158.3,1162.5,1167.1,1152.7,-0.75
2001-12-10,1139.9,1152.4,1158.3,1139.7,-1.59
2001-12-11,1136.8,1139.9,1150.9,1134.3,-0.27
2001-12-12,1137.1,1139.3,1141.5,1126.1,0.03
2001-12-13,1119.4,1127.6,1137.1,1117.8,-1.56
2001-12-14,1123.1,1117.9,1128.3,1114.5,0.33
2001-12-17,1134.4,1123.1,1137.4,1122.3,1.01
2001-12-18,1142.9,1134.4,1145.1,1134.4,0.75
2001-12-19,1149.6,1136.3,1152.4,1134.8,0.59
2001-12-20,1139.9,1148.9,1151.4,1139.9,-0.84
2001-12-21,1144.9,1139.9,1147.8,1139.9,0.44
2001-12-24,1144.7,1145.0,1147.8,1144.6,-0.02
2001-12-26,1149.4,1144.7,1159.2,1144.7,0.41
2001-12-27,1157.1,1149.4,1157.1,1149.4,0.67
2001-12-28,1161.0,1157.1,1164.6,1157.1,0.34
2001-12-31,1148.1,1158.3,1161.2,1148.0,-1.11
2002-01-02,1154.7,1149.0,1154.7,1136.2,0.57
2002-01-03,1165.3,1155.5,1165.3,1154.0,0.92
2002-01-04,1172.5,1171.1,1176.5,1163.4,0.62
2002-01-07,1164.9,1174.7,1177.0,1163.5,-0.65
2002-01-08,1160.7,1165.3,1167.6,1157.5,-0.36
2002-01-09,1155.1,1163.8,1174.3,1151.9,-0.48
2002-01-10,1156.5,1154.3,1159.9,1150.8,0.12
2002-01-11,1145.6,1158.5,1159.4,1145.5,-0.94
2002-01-14,1138.4,1143.0,1145.6,1138.2,-0.63
2002-01-15,1146.2,1140.8,1148.8,1136.9,0.69
2002-01-16,1127.6,1139.2,1146.2,1127.5,-1.62
2002-01-17,1138.9,1135.7,1139.3,1127.6,1.0
2002-01-18,1127.6,1127.5,1138.9,1124.5,-0.99
2002-01-22,1119.3,1135.3,1135.3,1117.9,-0.74
2002-01-23,1128.2,1122.2,1131.9,1117.4,0.8
2002-01-24,1132.2,1133.4,1139.5,1128.2,0.35
2002-01-25,1133.3,1129.3,1138.3,1127.8,0.1
2002-01-28,1133.1,1136.3,1138.6,1126.7,-0.02
2002-01-29,1100.6,1133.8,1137.5,1098.7,-2.87
2002-01-30,1113.6,1100.2,1113.8,1081.7,1.18
2002-01-31,1130.2,1117.8,1130.2,1113.3,1.49
2002-02-01,1122.2,1127.4,1130.2,1118.5,-0.71
2002-02-04,1094.4,1118.0,1122.2,1092.2,-2.48
2002-02-05,1090.0,1088.7,1101.0,1082.6,-0.4
2002-02-06,1083.5,1091.5,1093.6,1077.8,-0.6
2002-02-07,1080.2,1083.3,1094.0,1078.4,-0.3
2002-02-08,1096.2,1082.4,1096.3,1079.9,1.48
2002-02-11,1111.9,1095.4,1112.0,1094.7,1.43
2002-02-12,1107.5,1106.2,1112.7,1103.0,-0.4
2002-02-13,1118.5,1107.5,1120.6,1107.5,0.99
2002-02-14,1116.5,1118.5,1124.7,1112.3,-0.18
2002-02-15,1104.2,1116.7,1117.1,1103.2,-1.1
2002-02-19,1083.3,1102.2,1102.2,1082.2,-1.89
2002-02-20,1098.0,1084.7,1098.3,1074.4,1.36
2002-02-21,1081.0,1094.3,1101.5,1080.2,-1.55
2002-02-22,1089.8,1078.2,1093.9,1074.4,0.81
2002-02-25,1109.4,1090.8,1112.7,1089.8,1.8
2002-02-26,1109.4,1110.3,1115.0,1101.7,0.0
2002-02-27,1109.9,1111.2,1123.1,1102.3,0.05
2002-02-28,1106.7,1110.8,1121.6,1106.7,-0.29
2002-03-01,1131.8,1108.7,1131.8,1108.7,2.27
2002-03-04,1153.8,1130.9,1153.8,1130.9,1.94
2002-03-05,1146.1,1153.0,1157.7,1144.8,-0.67
2002-03-06,1162.8,1145.9,1165.3,1145.1,1.46
2002-03-07,1157.5,1164.7,1167.9,1150.7,-0.46
2002-03-08,1164.3,1161.1,1172.8,1159.8,0.59
2002-03-11,1168.3,1164.0,1173.0,1159.6,0.34
2002-03-12,1165.6,1168.3,1168.3,1154.3,-0.23
2002-03-13,1154.1,1163.0,1164.3,1151.0,-0.99
2002-03-14,1153.0,1154.2,1157.8,1151.1,-0.1
2002-03-15,1166.2,1153.5,1166.5,1153.5,1.14
2002-03-18,1165.5,1166.2,1172.7,1159.1,-0.06
2002-03-19,1170.3,1165.5,1173.9,1165.5,0.41
2002-03-20,1151.8,1170.2,1170.2,1151.6,-1.58
2002-03-21,1153.6,1151.5,1155.1,1139.9,0.16
2002-03-22,1148.7,1153.3,1156.5,1144.6,-0.42
2002-03-25,1131.9,1149.3,1151.0,1131.9,-1.46
2002-03-26,1138.5,1131.6,1147.0,1131.6,0.58
2002-03-27,1144.6,1137.5,1147.0,1135.3,0.54
2002-03-28,1147.4,1146.3,1154.5,1144.6,0.24
2002-04-01,1146.5,1146.0,1147.8,1132.9,-0.08
2002-04-02,1136.8,1143.0,1143.0,1135.7,-0.85
2002-04-03,1125.4,1137.5,1138.8,1119.7,-1.0
2002-04-04,1126.3,1125.0,1130.5,1120.1,0.08
2002-04-05,1122.7,1127.7,1133.3,1119.5,-0.32
2002-04-08,1125.3,1122.7,1125.4,1111.8,0.23
2002-04-09,1117.8,1125.5,1128.3,1116.7,-0.67
2002-04-10,1130.5,1119.1,1131.8,1118.4,1.14
2002-04-11,1103.7,1130.5,1130.5,1102.4,-2.37
2002-04-12,1111.0,1103.7,1112.8,1102.7,0.66
2002-04-15,1102.5,1111.0,1114.9,1099.4,-0.77
2002-04-16,1128.4,1102.5,1129.4,1102.5,2.35
2002-04-17,1126.1,1128.4,1132.9,1123.4,-0.2
2002-04-18,1124.5,1126.1,1130.5,1109.5,-0.14
2002-04-19,1125.2,1124.5,1128.8,1122.7,0.06
2002-04-22,1107.8,1125.2,1125.2,1105.6,-1.55
2002-04-23,1101.0,1107.8,1111.2,1098.9,-0.61
2002-04-24,1093.1,1101.0,1108.5,1092.5,-0.72
2002-04-25,1091.5,1093.1,1094.4,1084.8,-0.15
2002-04-26,1076.3,1091.5,1096.8,1076.3,-1.39
2002-04-29,1065.5,1076.3,1079.0,1063.6,-1.0
2002-04-30,1076.9,1065.5,1082.6,1063.5,1.07
2002-05-01,1086.5,1076.9,1088.3,1065.3,0.89
2002-05-02,1084.6,1086.5,1091.4,1079.5,-0.17
2002-05-03,1073.4,1084.6,1084.6,1068.9,-1.03
2002-05-06,1052.7,1073.4,1075.9,1052.7,-1.93
2002-05-07,1049.5,1052.7,1058.7,1049.0,-0.3
2002-05-08,1088.8,1049.5,1088.9,1049.5,3.74
2002-05-09,1073.0,1088.8,1088.8,1072.2,-1.45
2002-05-10,1055.0,1073.0,1075.4,1053.9,-1.68
2002-05-13,1074.6,1055.0,1074.8,1053.9,1.86
2002-05-14,1097.3,1074.6,1097.7,1074.6,2.11
2002-05-15,1091.1,1097.3,1104.2,1088.9,-0.57
2002-05-16,1098.2,1091.1,1099.3,1089.2,0.65
2002-05-17,1106.6,1098.2,1106.6,1096.8,0.76
2002-05-20,1091.9,1106.6,1106.6,1090.6,-1.33
2002-05-21,1079.9,1091.9,1099.5,1079.1,-1.1
2002-05-22,1086.0,1079.9,1086.0,1075.6,0.56
2002-05-23,1097.1,1086.0,1097.1,1080.5,1.02
2002-05-24,1083.8,1097.1,1097.1,1082.2,-1.21
2002-05-28,1074.5,1083.8,1086.0,1070.3,-0.86
2002-05-29,1067.7,1074.5,1074.8,1067.7,-0.63
2002-05-30,1064.7,1067.7,1069.5,1054.3,-0.28
2002-05-31,1067.1,1064.7,1079.9,1064.7,0.23
2002-06-03,1040.7,1067.1,1070.7,1039.9,-2.47
2002-06-04,1040.7,1040.7,1046.1,1030.5,0.0
2002-06-05,1049.9,1040.7,1050.1,1038.8,0.88
2002-06-06,1029.2,1049.9,1049.9,1026.9,-1.97
2002-06-07,1027.5,1029.2,1033.0,1012.5,-0.17
2002-06-10,1030.7,1027.5,1038.2,1025.5,0.31
2002-06-11,1013.6,1030.7,1039.0,1012.9,-1.66
2002-06-12,1020.3,1013.6,1021.9,1002.6,0.66
2002-06-13,1009.6,1020.3,1023.5,1008.1,-1.05
2002-06-14,1007.3,1009.6,1009.6,981.6,-0.23
2002-06-17,1036.2,1007.3,1036.2,1007.3,2.87
2002-06-18,1037.1,1036.2,1040.8,1030.9,0.09
2002-06-19,1020.0,1037.1,1037.6,1017.9,-1.65
2002-06-20,1006.3,1020.0,1023.3,1004.6,-1.34
2002-06-21,989.1,1006.3,1006.3,985.6,-1.71
2002-06-24,992.7,989.1,1002.1,970.9,0.36
2002-06-25,976.1,992.7,1005.9,974.2,-1.67
2002-06-26,973.5,976.1,977.4,952.9,-0.27
2002-06-27,990.6,973.5,990.7,963.7,1.76
2002-06-28,989.8,990.6,1001.8,988.3,-0.08
2002-07-01,968.6,989.8,994.5,967.4,-2.14
2002-07-02,948.1,968.6,968.6,945.5,-2.12
2002-07-03,954.0,948.1,954.3,934.9,0.62
2002-07-05,989.0,965.8,989.1,954.0,3.67
2002-07-08,977.0,989.0,993.6,972.9,-1.21
2002-07-09,952.8,977.0,979.6,951.7,-2.48
2002-07-10,920.5,952.8,956.3,920.3,-3.39
2002-07-11,927.4,920.5,929.2,900.9,0.75
2002-07-12,921.4,927.4,934.3,913.7,-0.65
2002-07-15,917.9,921.4,921.4,876.5,-0.38
2002-07-16,901.0,917.9,918.6,897.1,-1.84
2002-07-17,906.0,901.0,926.5,895.0,0.55
2002-07-18,881.6,906.0,907.8,880.6,-2.69
2002-07-19,847.8,864.1,881.6,842.1,-3.83
2002-07-22,819.9,847.8,854.1,813.3,-3.29
2002-07-23,797.7,819.9,827.7,796.1,-2.71
2002-07-24,843.4,797.7,844.3,775.7,5.73
2002-07-25,838.7,843.4,853.8,816.1,-0.56
2002-07-26,852.8,838.7,852.9,835.9,1.68
2002-07-29,899.0,852.8,899.0,852.8,5.42
2002-07-30,902.8,899.0,909.8,884.7,0.42
2002-07-31,911.6,902.8,911.6,889.9,0.97
2002-08-01,884.7,911.6,911.6,882.6,-2.95
2002-08-02,864.2,884.7,884.7,854.0,-2.32
2002-08-05,834.6,864.2,864.2,833.4,-3.43
2002-08-06,859.6,834.6,874.4,834.6,3.0
2002-08-07,876.8,859.6,878.7,854.1,2.0
2002-08-08,905.5,876.8,905.8,875.2,3.27
2002-08-09,908.6,905.5,914.0,890.8,0.34
2002-08-12,903.8,908.6,908.6,892.4,-0.53
2002-08-13,884.2,903.8,911.7,883.6,-2.17
2002-08-14,919.6,884.2,920.2,876.2,4.0
2002-08-15,930.2,919.6,933.3,918.2,1.15
2002-08-16,928.8,930.2,935.4,916.2,-0.15
2002-08-19,950.7,928.8,951.2,927.2,2.36
2002-08-20,937.4,950.7,950.7,931.9,-1.4
2002-08-21,949.4,937.4,951.6,931.3,1.28
2002-08-22,962.7,949.4,965.0,946.4,1.4
2002-08-23,940.9,962.7,962.7,937.2,-2.26
2002-08-26,948.0,940.9,950.8,930.4,0.75
2002-08-27,934.8,948.0,955.8,930.4,-1.39
2002-08-28,917.9,934.8,934.8,913.2,-1.81
2002-08-29,917.8,917.9,924.6,903.3,-0.01
2002-08-30,916.1,917.8,928.1,910.2,-0.19
2002-09-03,878.0,916.1,916.1,877.5,-4.16
2002-09-04,893.4,878.0,896.1,875.7,1.75
2002-09-05,879.1,893.4,893.4,870.5,-1.6
2002-09-06,893.9,879.1,899.1,879.1,1.68
2002-09-09,903.0,893.9,907.3,882.9,1.02
2002-09-10,909.6,903.0,909.9,900.5,0.73
2002-09-11,909.5,910.6,924.0,908.5,-0.01
2002-09-12,886.9,909.5,909.5,884.8,-2.48
2002-09-13,889.8,886.9,892.8,877.0,0.33
2002-09-16,891.1,889.8,891.8,878.9,0.15
2002-09-17,873.5,891.1,902.7,872.4,-1.98
2002-09-18,869.5,873.5,878.5,857.4,-0.46
2002-09-19,843.3,869.5,869.5,843.1,-3.01
2002-09-20,845.4,843.3,849.3,839.1,0.25
2002-09-23,833.7,845.4,845.4,825.8,-1.38
2002-09-24,819.3,833.7,833.7,817.4,-1.73
2002-09-25,839.7,819.3,844.2,818.5,2.49
2002-09-26,855.0,839.7,856.6,839.7,1.82
2002-09-27,827.4,855.0,855.0,826.8,-3.23
2002-09-30,815.3,827.4,827.4,800.2,-1.46
2002-10-01,847.9,815.3,847.9,812.8,4.0
2002-10-02,827.9,843.8,851.9,826.5,-2.36
2002-10-03,819.0,827.9,840.0,817.2,-1.08
2002-10-04,800.6,819.0,825.9,794.1,-2.25
2002-10-07,785.3,800.6,808.2,783.0,-1.91
2002-10-08,798.5,785.3,808.9,779.5,1.68
2002-10-09,776.8,798.5,798.5,775.8,-2.72
2002-10-10,803.9,776.8,806.5,768.6,3.49
2002-10-11,835.3,803.9,843.3,803.9,3.91
2002-10-14,841.4,835.3,844.4,828.4,0.73
2002-10-15,881.3,841.4,881.3,841.4,4.74
2002-10-16,860.0,881.3,881.3,856.3,-2.42
2002-10-17,879.2,860.0,885.4,860.0,2.23
2002-10-18,884.4,879.2,886.7,866.6,0.59
2002-10-21,899.7,884.4,900.7,873.1,1.73
2002-10-22,890.2,899.7,899.7,882.4,-1.06
2002-10-23,896.1,890.2,896.1,873.8,0.66
2002-10-24,882.5,896.1,902.9,879.0,-1.52
2002-10-25,897.6,882.5,897.7,877.0,1.71
2002-10-28,890.2,897.6,907.4,886.1,-0.82
2002-10-29,882.1,890.2,890.6,867.9,-0.91
2002-10-30,890.7,882.1,895.3,879.2,0.97
2002-10-31,885.8,890.7,898.8,879.8,-0.55
2002-11-01,901.0,885.8,903.4,877.7,1.72
2002-11-04,908.4,901.0,924.6,901.0,0.82
2002-11-05,915.4,908.4,915.8,904.9,0.77
2002-11-06,923.8,915.4,925.7,905.0,0.92
2002-11-07,902.6,923.8,923.8,898.7,-2.29
2002-11-08,894.7,902.6,910.1,891.6,-0.88
2002-11-11,876.2,894.7,894.7,874.6,-2.07
2002-11-12,883.0,876.2,894.3,876.2,0.78
2002-11-13,882.5,883.0,892.5,872.0,-0.06
2002-11-14,904.3,882.5,904.3,882.5,2.47
2002-11-15,909.8,904.3,910.2,895.4,0.61
2002-11-18,900.4,909.8,915.9,899.5,-1.03
2002-11-19,896.7,900.4,905.5,893.1,-0.41
2002-11-20,914.1,896.7,915.0,894.9,1.94
2002-11-21,933.8,914.1,935.1,914.1,2.16
2002-11-22,930.5,933.8,937.3,928.4,-0.35
2002-11-25,932.9,930.5,937.1,923.3,0.26
2002-11-26,913.3,932.9,932.9,912.1,-2.1
2002-11-27,938.9,913.3,940.4,913.3,2.8
2002-11-29,936.3,938.9,941.8,935.6,-0.28
2002-12-02,934.5,936.3,954.3,927.7,-0.19
2002-12-03,920.8,934.5,934.5,918.7,-1.47
2002-12-04,917.6,920.8,925.2,909.5,-0.35
2002-12-05,906.5,917.6,921.5,905.9,-1.21
2002-12-06,912.2,906.5,915.5,896.0,0.63
2002-12-09,892.0,912.2,912.2,892.0,-2.21
2002-12-10,904.5,892.0,905.0,892.0,1.4
2002-12-11,905.0,904.5,909.9,896.5,0.06
2002-12-12,901.6,905.0,908.4,897.0,-0.38
2002-12-13,889.5,901.6,901.6,888.5,-1.34
2002-12-16,910.4,889.5,910.4,889.5,2.35
2002-12-17,903.0,910.4,911.2,901.7,-0.81
2002-12-18,891.1,903.0,903.0,887.8,-1.32
2002-12-19,884.2,890.0,899.2,880.3,-0.77
2002-12-20,895.8,884.2,897.8,884.2,1.31
2002-12-23,897.4,895.7,902.4,892.3,0.18
2002-12-24,892.5,897.4,897.4,892.3,-0.55
2002-12-26,889.7,892.5,903.9,887.5,-0.31
2002-12-27,875.4,889.7,890.5,873.6,-1.61
2002-12-30,879.4,875.4,882.1,870.2,0.46
2002-12-31,879.8,879.4,881.9,869.5,0.05
2003-01-02,909.0,879.8,909.0,879.8,3.32
2003-01-03,908.6,909.0,911.2,903.1,-0.04
2003-01-06,929.0,908.6,931.8,908.6,2.25
2003-01-07,922.9,929.0,930.8,919.9,-0.66
2003-01-08,909.9,922.9,922.9,908.3,-1.41
2003-01-09,927.6,909.9,928.3,909.9,1.95
2003-01-10,927.6,927.6,932.9,917.7,0.0
2003-01-13,926.3,927.6,935.0,922.0,-0.14
2003-01-14,931.7,926.3,931.7,921.7,0.58
2003-01-15,918.2,931.7,932.6,916.7,-1.45
2003-01-16,914.6,918.2,926.0,912.0,-0.39
2003-01-17,901.8,914.6,914.6,899.0,-1.4
2003-01-21,887.6,901.8,906.0,887.6,-1.57
2003-01-22,878.4,887.6,889.7,877.6,-1.04
2003-01-23,887.3,878.4,890.2,876.9,1.01
2003-01-24,861.4,887.3,887.3,859.7,-2.92
2003-01-27,847.5,861.4,864.0,844.2,-1.61
2003-01-28,858.5,847.5,860.8,847.5,1.3
2003-01-29,864.4,858.5,868.7,845.9,0.69
2003-01-30,844.6,864.4,865.5,843.7,-2.29
2003-01-31,855.7,844.6,858.3,840.3,1.31
2003-02-03,860.3,855.7,864.6,855.7,0.54
2003-02-04,848.2,860.3,860.3,840.2,-1.41
2003-02-05,843.6,848.2,861.6,842.1,-0.54
2003-02-06,838.1,843.6,844.2,833.2,-0.65
2003-02-07,829.7,838.1,845.7,826.7,-1.0
2003-02-10,836.0,829.7,837.2,823.5,0.76
2003-02-11,829.2,836.0,843.0,825.1,-0.81
2003-02-12,818.7,829.2,832.1,818.5,-1.27
2003-02-13,817.4,818.7,821.2,806.3,-0.16
2003-02-14,834.9,817.4,834.9,815.0,2.14
2003-02-18,851.2,834.9,852.9,834.9,1.95
2003-02-19,845.1,851.2,851.2,838.8,-0.72
2003-02-20,837.1,845.1,849.4,836.6,-0.95
2003-02-21,848.2,837.1,852.3,831.5,1.33
2003-02-24,832.6,848.2,848.2,832.2,-1.84
2003-02-25,838.6,832.6,839.5,818.5,0.72
2003-02-26,827.5,838.6,840.1,826.7,-1.32
2003-02-27,837.3,827.5,842.2,827.5,1.18
2003-02-28,841.1,837.3,847.0,837.3,0.45
2003-03-03,834.8,841.1,852.3,832.7,-0.75
2003-03-04,822.0,834.8,835.4,822.0,-1.53
2003-03-05,829.9,822.0,829.9,819.0,0.96
2003-03-06,822.1,829.9,829.9,819.9,-0.94
2003-03-07,828.9,822.1,829.5,811.2,0.83
2003-03-10,807.5,828.9,828.9,806.6,-2.58
2003-03-11,800.7,807.5,814.2,800.3,-0.84
2003-03-12,804.2,800.7,804.2,788.9,0.44
2003-03-13,831.9,804.2,832.0,804.2,3.44
2003-03-14,833.3,831.9,841.4,828.3,0.17
2003-03-17,862.8,833.3,862.8,827.2,3.54
2003-03-18,866.5,862.8,866.9,857.4,0.43
2003-03-19,874.0,866.5,875.0,861.2,0.87
2003-03-20,875.7,874.0,879.6,859.0,0.19
2003-03-21,895.8,875.8,895.9,875.8,2.3
2003-03-24,864.2,895.8,895.8,862.0,-3.53
2003-03-25,874.7,864.2,879.9,862.6,1.21
2003-03-26,870.0,874.7,875.8,866.5,-0.54
2003-03-27,868.5,870.0,874.1,858.1,-0.17
2003-03-28,863.5,868.5,869.9,860.8,-0.58
2003-03-31,848.2,863.5,863.5,843.7,-1.77
2003-04-01,858.5,848.2,861.3,847.9,1.21
2003-04-02,880.9,858.5,884.6,858.5,2.61
2003-04-03,876.5,880.9,885.9,876.1,-0.5
2003-04-04,878.9,876.5,882.7,874.2,0.27
2003-04-07,879.9,878.9,904.9,878.9,0.11
2003-04-08,878.3,879.9,883.1,874.7,-0.18
2003-04-09,866.0,878.3,887.4,865.7,-1.4
2003-04-10,871.6,866.0,871.8,862.8,0.65
2003-04-11,868.3,871.6,883.3,865.9,-0.38
2003-04-14,885.2,868.3,885.3,868.3,1.95
2003-04-15,890.8,885.2,891.3,881.9,0.63
2003-04-16,879.9,890.8,896.8,877.9,-1.22
2003-04-17,893.6,879.9,893.8,879.2,1.56
2003-04-21,892.0,893.6,898.0,888.2,-0.18
2003-04-22,911.4,892.0,911.7,886.7,2.17
2003-04-23,919.0,911.4,919.7,909.9,0.83
2003-04-24,911.4,919.0,919.0,906.7,-0.83
2003-04-25,898.8,911.4,911.4,897.5,-1.38
2003-04-28,914.8,898.8,918.1,898.8,1.78
2003-04-29,917.8,914.8,924.2,911.1,0.33
2003-04-30,916.9,917.8,922.0,911.7,-0.1
2003-05-01,916.3,916.9,919.7,902.8,-0.07
2003-05-02,930.1,916.3,930.6,912.4,1.51
2003-05-05,926.5,930.1,933.9,924.5,-0.39
2003-05-06,934.4,926.5,939.6,926.4,0.85
2003-05-07,929.6,934.4,937.2,926.4,-0.51
2003-05-08,920.3,929.6,929.6,919.7,-1.0
2003-05-09,933.4,920.3,933.8,920.3,1.42
2003-05-12,945.1,933.4,946.8,929.3,1.25
2003-05-13,942.3,945.1,947.5,938.9,-0.3
2003-05-14,939.3,942.3,947.3,935.2,-0.32
2003-05-15,946.7,939.3,948.2,938.8,0.79
2003-05-16,944.3,943.6,948.6,938.6,-0.25
2003-05-19,920.8,944.3,944.3,920.2,-2.49
2003-05-20,919.7,920.8,925.3,912.0,-0.12
2003-05-21,923.4,919.7,923.9,914.9,0.4
2003-05-22,931.9,923.4,935.3,922.5,0.92
2003-05-23,933.2,931.9,935.2,927.4,0.14
2003-05-27,951.5,933.2,952.8,927.3,1.96
2003-05-28,953.2,951.5,959.4,950.1,0.18
2003-05-29,949.6,953.2,962.1,946.2,-0.38
2003-05-30,963.6,949.6,965.4,949.6,1.47
2003-06-02,967.0,963.6,979.1,963.6,0.35
2003-06-03,971.6,967.0,973.0,964.5,0.48
2003-06-04,986.2,971.6,987.9,970.7,1.5
2003-06-05,990.1,986.2,990.1,978.1,0.4
2003-06-06,987.8,990.1,1007.7,986.0,-0.23
2003-06-09,975.9,987.8,987.8,972.6,-1.2
2003-06-10,984.8,975.9,984.8,975.9,0.91
2003-06-11,997.5,984.8,997.5,981.6,1.29
2003-06-12,998.5,997.5,1002.7,991.3,0.1
2003-06-13,988.6,998.5,1000.9,984.3,-0.99
2003-06-16,1010.7,988.6,1010.9,988.6,2.24
2003-06-17,1011.7,1010.7,1015.3,1007.0,0.1
2003-06-18,1010.1,1011.7,1015.1,1004.6,-0.16
2003-06-19,994.7,1010.1,1011.2,993.1,-1.52
2003-06-20,995.7,994.7,1002.1,993.4,0.1
2003-06-23,981.6,995.7,995.7,977.4,-1.42
2003-06-24,983.5,981.6,987.8,979.1,0.19
2003-06-25,975.3,983.5,991.6,974.9,-0.83
2003-06-26,985.8,975.3,986.5,973.8,1.08
2003-06-27,976.2,985.8,988.9,974.3,-0.97
2003-06-30,974.5,976.2,983.6,973.6,-0.17
2003-07-01,982.3,974.5,983.3,962.1,0.8
2003-07-02,993.8,982.3,993.8,982.3,1.17
2003-07-03,985.7,993.8,995.0,983.3,-0.82
2003-07-07,1004.4,985.7,1005.6,985.7,1.9
2003-07-08,1007.8,1004.4,1008.9,998.7,0.34
2003-07-09,1002.2,1007.8,1010.4,998.2,-0.56
2003-07-10,988.7,1002.2,1002.2,983.6,-1.35
2003-07-11,998.1,988.7,1000.9,988.7,0.95
2003-07-14,1003.9,998.1,1015.4,998.1,0.58
2003-07-15,1000.4,1003.9,1009.6,996.7,-0.35
2003-07-16,994.0,1000.4,1003.5,989.3,-0.64
2003-07-17,981.7,994.0,994.0,978.6,-1.24
2003-07-18,993.3,981.7,994.2,981.7,1.18
2003-07-21,978.8,993.3,993.3,975.6,-1.46
2003-07-22,988.1,978.8,990.3,976.1,0.95
2003-07-23,988.6,988.1,989.9,979.8,0.05
2003-07-24,981.6,988.6,998.9,981.1,-0.71
2003-07-25,998.7,981.6,998.7,977.4,1.74
2003-07-28,996.5,998.7,1000.7,993.6,-0.22
2003-07-29,989.3,996.5,998.6,984.1,-0.72
2003-07-30,987.5,989.3,992.6,986.0,-0.18
2003-07-31,990.3,987.5,1004.6,987.5,0.28
2003-08-01,980.1,990.3,990.3,978.9,-1.03
2003-08-04,982.8,980.1,985.8,966.8,0.28
2003-08-05,965.5,982.8,982.8,965.0,-1.76
2003-08-06,967.1,965.5,975.7,960.8,0.17
2003-08-07,974.1,967.1,974.9,963.8,0.72
2003-08-08,977.6,974.1,980.6,973.8,0.36
2003-08-11,980.6,977.6,985.5,974.2,0.31
2003-08-12,990.4,980.6,990.4,979.9,1.0
2003-08-13,984.0,990.4,992.5,980.9,-0.65
2003-08-14,990.5,984.0,991.9,980.4,0.66
2003-08-15,990.7,988.0,992.4,987.1,0.02
2003-08-18,999.7,990.7,1000.4,990.7,0.91
2003-08-19,1002.4,999.7,1003.3,995.3,0.27
2003-08-20,1000.3,1002.4,1003.5,996.6,-0.21
2003-08-21,1003.3,1000.3,1009.5,999.3,0.3
2003-08-22,993.1,1003.3,1011.0,992.6,-1.02
2003-08-25,993.7,993.1,993.7,987.9,0.06
2003-08-26,996.7,993.7,997.9,983.6,0.3
2003-08-27,996.8,996.7,998.0,993.3,0.01
2003-08-28,1002.8,996.8,1004.1,991.4,0.6
2003-08-29,1008.0,1002.8,1008.9,999.5,0.52
2003-09-02,1022.0,1008.0,1022.6,1005.7,1.39
2003-09-03,1026.3,1022.0,1029.3,1022.0,0.42
2003-09-04,1028.0,1026.3,1029.2,1022.2,0.17
2003-09-05,1021.4,1028.0,1029.2,1018.2,-0.64
